@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R10

@attribute Instance_number numeric
@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Cluster numeric

@data
4114,0.540135,0.670431,0.380795,0.413063,0.416416,0.505721,0.427864,0.447883,0.330542,1
4115,0.484267,0.565311,0.220576,0.710894,0.585403,0.278996,0.699657,0.549334,0.621754,0
4116,0.343549,0.639991,0.318021,0.385931,0.617817,0.259255,0.357249,0.557992,0.533946,0
4117,0.458389,0.453575,0.196112,0.572146,0.764363,0.338922,0.540306,0.489953,0.335216,0
4118,0.479839,0.618857,0.28392,0.516992,0.631407,0.520229,0.525156,0.546091,0.50402,0
4119,0.392059,0.363156,0.319854,0.505645,0.817842,0.378036,0.58627,0.503313,0.264253,0
4120,0.641042,0.433267,0.256151,0.771855,0.533945,0.422509,0.29674,0.433767,0.524336,0
4121,0.552014,0.601668,0.484635,0.484531,0.623019,0.318391,0.445964,0.653325,0.429897,1
4122,0.528747,0.659466,0.28405,0.365443,0.419533,0.64543,0.461276,0.540252,0.424753,0
4123,0.412372,0.562139,0.245068,0.429349,0.724491,0.577617,0.575084,0.575837,0.384169,0
4124,0.505771,0.621339,0.298134,0.418241,0.563696,0.325753,0.186457,0.510181,0.426037,0
4125,0.379976,0.393183,0.296403,0.445421,0.783249,0.212416,0.388192,0.454548,0.454086,0
4126,0.384245,0.794596,0.460668,0.315645,0.518532,0.44076,0.386003,0.549869,0.652553,1
4127,0.453783,0.506932,0.450212,0.511243,0.534658,0.250628,0.367092,0.562917,0.345241,1
4128,0.538263,0.700076,0.397691,0.300564,0.545412,0.274348,0.545585,0.549752,0.349018,0
4129,0.59813,0.609454,0.265517,0.654995,0.55887,0.593549,0.32212,0.355485,0.613717,0
4130,0.505771,0.356635,0.287185,0.606142,0.734219,0.548932,0.503041,0.495296,0.453815,0
4131,0.472886,0.509382,0.474634,0.54801,0.514666,0.230029,0.302281,0.573238,0.40911,1
4132,0.477093,0.369794,0.349517,0.526456,0.589613,0.409883,0.46276,0.243728,0.410562,0
4133,0.415153,0.507451,0.419774,0.449729,0.565681,0.500544,0.454384,0.421395,0.601099,1
4134,0.366115,0.581977,0.369019,0.359072,0.564834,0.472939,0.496105,0.592902,0.519722,1
4135,0.565251,0.674758,0.237251,0.564919,0.577279,0.659473,0.534113,0.437749,0.514629,0
4136,0.489046,0.551123,0.220074,0.560942,0.608338,0.408126,0.438955,0.462939,0.286465,0
4137,0.495381,0.482723,0.402224,0.387548,0.559921,0.36639,0.341684,0.405517,0.644235,1
4138,0.516735,0.529093,0.514244,0.526803,0.565582,0.530479,0.417327,0.725403,0.331655,1
4139,0.44527,0.383996,0.189569,0.662446,0.646922,0.364761,0.3529,0.395311,0.731335,0
4140,0.609638,0.593565,0.21929,0.433982,0.615672,0.479928,0.655296,0.586208,0.565637,0
4141,0.37323,0.558776,0.461422,0.136616,0.546506,0.470285,0.388,0.564052,0.455852,1
4142,0.582011,0.552583,0.53053,0.697029,0.576581,0.414942,0.66263,0.651564,0.459333,1
4143,0.502014,0.504202,0.214673,0.557914,0.704184,0.475596,0.398743,0.514786,0.533048,0
4144,0.493766,0.523194,0.314394,0.472351,0.598531,0.485168,0.357593,0.669463,0.55426,0
4145,0.547258,0.380881,0.347733,0.760632,0.608087,0.477439,0.450062,0.339444,0.375669,0
4146,0.681443,0.65843,0.514395,0.86278,0.53879,0.542074,0.57922,0.459513,0.373277,1
4147,0.406772,0.575529,0.444048,0.54144,0.635196,0.430062,0.459657,0.564474,0.459113,1
4148,0.514471,0.688719,0.505971,0.507533,0.490183,0.387576,0.5973,0.491231,0.579907,1
4149,0.533798,0.611017,0.352061,0.465495,0.540004,0.303106,0.48061,0.428287,0.369793,0
4150,0.343787,0.451438,0.389449,0.28746,0.639718,0.243247,0.29762,0.675451,0.695577,1
4151,0.629696,0.599279,0.256729,0.58097,0.523141,0.354853,0.363651,0.458957,0.796439,0
4152,0.610083,0.593934,0.255921,0.470409,0.527258,0.396525,0.469605,0.915683,0.333466,0
4153,0.514829,0.488467,0.311371,0.564836,0.541469,0.259911,0.43143,0.545325,0.831685,0
4154,0.41993,0.514971,0.208944,0.445629,0.626238,0.358168,0.515507,0.442506,0.537766,0
4155,0.532077,0.508005,0.340979,0.72467,0.712469,0.590649,0.397564,0.671338,0.464871,0
4156,0.55449,0.398503,0.37148,0.59802,0.605383,0.481692,0.457992,0.549921,0.451394,0
4157,0.486778,0.463844,0.372298,0.320456,0.573319,0.296795,0.441348,0.504638,0.552169,1
4158,0.679963,0.611627,0.388401,0.645736,0.642935,0.500005,0.441943,0.737377,0.29652,0
4159,0.493979,0.442334,0.307888,0.662842,0.579705,0.396104,0.549088,0.624015,0.271346,0
4160,0.542138,0.495029,0.238398,0.608888,0.627861,0.197163,0.473307,0.445654,0.459867,0
4161,0.540845,0.526426,0.412069,0.477009,0.458542,0.546974,0.393309,0.608179,0.554382,1
4162,0.508089,0.594498,0.381592,0.328047,0.64144,0.422501,0.263823,0.45795,0.169874,0
4163,0.415448,0.360572,0.218277,0.605588,0.684479,0.402632,0.345912,0.559863,0.303753,0
4164,0.480936,0.42458,0.342426,0.53158,0.713669,0.440245,0.508309,0.602375,0.301459,0
4165,0.630223,0.315109,0.359021,0.723642,0.477626,0.36051,0.48765,0.596213,0.520987,0
4166,0.594163,0.523917,0.476137,0.594155,0.508576,0.551425,0.535288,0.740002,0.382564,1
4167,0.481084,0.201372,0.318732,0.249394,0.646608,0.504357,0.508652,0.629608,0.620529,1
4168,0.506041,0.510858,0.336615,0.733494,0.545214,0.347325,0.492339,0.508206,0.677279,0
4169,0.607073,0.633956,0.219431,0.576621,0.628236,0.481214,0.550629,0.582265,0.365795,0
4170,0.502219,0.556285,0.286034,0.57144,0.70673,0.598349,0.481348,0.505526,0.443422,0
4171,0.587169,0.429226,0.295212,0.813045,0.528195,0.365389,0.628481,0.431668,0.516404,0
4172,0.566397,0.600736,0.345995,0.472361,0.389167,0.474499,0.38493,0.586018,0.548976,1
4173,0.58271,0.520812,0.476458,0.47193,0.55942,0.638528,0.421066,0.692637,0.477293,1
4174,0.453867,0.478998,0.308146,0.508954,0.714992,0.385723,0.399427,0.606616,0.311516,0
4175,0.649672,0.589962,0.332661,0.751358,0.574822,0.500787,0.67732,0.459342,0.58257,0
4176,0.362405,0.296934,0.239306,0.669993,0.749818,0.273475,0.493619,0.514626,0.59052,0
4177,0.602341,0.513605,0.332613,0.270362,0.637374,0.381687,0.364223,0.554417,0.307308,0
4178,0.635466,0.43144,0.25116,0.460112,0.690508,0.348567,0.411216,0.291348,0.615252,0
4179,0.571536,0.552034,0.24426,0.521566,0.793694,0.262937,0.492988,0.559173,0.434032,0
4180,0.671328,0.590496,0.408524,0.515261,0.542844,0.388548,0.593868,0.682101,0.406628,1
4181,0.413038,0.565143,0.365871,0.477523,0.661858,0.400684,0.608651,0.6678,0.529813,0
4182,0.523122,0.569103,0.270893,0.592029,0.581699,0.596497,0.362622,0.460374,0.670484,0
4183,0.432087,0.538462,0.454298,0.624235,0.543558,0.391445,0.68777,0.558832,0.380822,1
4184,0.48954,0.526289,0.229728,0.415796,0.669629,0.504932,0.609228,0.516801,0.596121,0
4185,0.458517,0.361454,0.296777,0.709737,0.713775,0.307174,0.505997,0.6388,0.721945,0
4186,0.514494,0.522535,0.427761,0.66971,0.581699,0.564037,0.416,0.590624,0.523051,1
4187,0.085116,0.476916,0.272286,0.691748,0.836271,0.237409,0.392539,0.481227,0.546881,0
4188,0.531629,0.663297,0.213341,0.537054,0.604709,0.611606,0.433903,0.471197,0.664811,0
4189,0.511203,0.621544,0.276768,0.625926,0.750299,0.329948,0.546147,0.38748,0.407968,0
4190,0.643234,0.513302,0.268598,0.71099,0.693048,0.390882,0.244828,0.446662,0.470997,0
4191,0.622526,0.723162,0.366468,0.346899,0.490923,0.345688,0.564469,0.612644,0.496456,1
4192,0.557671,0.617555,0.304558,0.444876,0.438656,0.413956,0.585705,0.427245,0.476863,0
4193,0.486876,0.469345,0.41502,0.61065,0.671928,0.272496,0.472533,0.531865,0.53194,0
4194,0.526676,0.386319,0.440517,0.715276,0.699399,0.349397,0.447325,0.46053,0.47981,0
4195,0.373713,0.360211,0.218269,0.659863,0.748269,0.58884,0.414749,0.736826,0.529103,0
4196,0.427946,0.5744,0.575989,0.832968,0.348638,0.43514,0.437712,0.412873,0.369333,1
4197,0.464454,0.592824,0.47514,0.282185,0.432987,0.366713,0.545751,0.378776,0.51532,1
4198,0.473358,0.607628,0.298128,0.559045,0.691844,0.589475,0.497997,0.392294,0.710299,0
4199,0.486093,0.663089,0.268862,0.563863,0.595189,0.527897,0.295777,0.618245,0.438928,0
4200,0.570218,0.611013,0.297552,0.570838,0.668474,0.211264,0.327406,0.637278,0.376319,0
4201,0.583852,0.477163,0.49685,0.515239,0.581699,0.262982,0.535757,0.618271,0.591127,1
4202,0.609555,0.586205,0.386329,0.582524,0.61505,0.573389,0.37542,0.506808,0.294693,0
4203,0.461837,0.636051,0.248807,0.565735,0.561703,0.34983,0.383873,0.466827,0.731787,0
4204,0.486015,0.593672,0.395614,0.457412,0.461281,0.52123,0.44305,0.410574,0.685077,1
4205,0.47915,0.535983,0.428192,0.54028,0.555473,0.609462,0.479076,0.570094,0.423926,1
4206,0.502002,0.555407,0.274405,0.525594,0.677021,0.434742,0.326532,0.390832,0.527754,0
4207,0.582908,0.554499,0.280206,0.510354,0.462776,0.325079,0.382502,0.72698,0.689576,0
4208,0.588004,0.528668,0.376327,0.543472,0.593781,0.262872,0.403881,0.499437,0.398899,0
4209,0.53357,0.64362,0.37407,0.690112,0.563879,0.486503,0.442875,0.674925,0.439304,0
4210,0.534714,0.70241,0.416772,0.333208,0.709009,0.461268,0.518492,0.497064,0.565448,1
4211,0.559104,0.567392,0.324883,0.62805,0.63337,0.289227,0.617994,0.433841,0.605903,0
4212,0.489674,0.474007,0.373395,0.561511,0.540726,0.38634,0.469162,0.449851,0.449886,0
4213,0.513341,0.676946,0.250574,0.517201,0.602206,0.374626,0.490003,0.615566,0.381641,0
4214,0.534964,0.351149,0.188647,0.517424,0.618823,0.429167,0.642683,0.377239,0.325952,0
4215,0.441782,0.443312,0.466019,0.470117,0.61987,0.505985,0.3859,0.599511,0.581266,1
4216,0.49868,0.506466,0.185343,0.542639,0.585072,0.637064,0.341976,0.517747,0.299501,0
4217,0.461363,0.547565,0.491473,0.677833,0.486491,0.448017,0.416937,0.529237,0.534189,1
4218,0.46992,0.55141,0.362243,0.539128,0.709955,0.521752,0.214886,0.785551,0.515083,0
4219,0.558003,0.683572,0.560535,0.439097,0.626959,0.267115,0.382102,0.4035,0.547635,1
4220,0.511768,0.460505,0.228119,0.676566,0.692801,0.412067,0.373328,0.552992,0.263761,0
4221,0.538386,0.658204,0.505439,0.409063,0.445176,0.423709,0.521516,0.413653,0.563504,1
4222,0.607133,0.519259,0.351971,0.886735,0.570296,0.335288,0.564944,0.389826,0.67187,0
4223,0.578938,0.536303,0.309436,0.802414,0.593569,0.394074,0.315309,0.542378,0.722981,0
4224,0.476427,0.613946,0.436004,0.248894,0.460599,0.481451,0.342957,0.491578,0.442734,1
4225,0.319604,0.468186,0.337281,0.545798,0.575559,0.459631,0.489489,0.651906,0.69325,1
4226,0.542673,0.502285,0.340622,0.588288,0.707197,0.617871,0.365998,0.676988,0.438531,0
4227,0.492857,0.502373,0.5107,0.619677,0.559457,0.408322,0.540294,0.5552,0.31184,1
4228,0.514424,0.666831,0.472995,0.573102,0.67949,0.319936,0.420307,0.486887,0.448084,1
4229,0.505771,0.535963,0.282693,0.609626,0.721397,0.222596,0.426629,0.649812,0.502993,0
4230,0.446527,0.41652,0.291076,0.644111,0.581699,0.630343,0.300297,0.507712,0.561793,0
4231,0.505771,0.489947,0.202705,0.649902,0.605899,0.259429,0.402273,0.529755,0.572907,0
4232,0.4071,0.417564,0.227889,0.479645,0.622972,0.346588,0.459165,0.635081,0.449143,0
4233,0.396558,0.476204,0.420955,0.336499,0.63339,0.512594,0.619141,0.55305,0.434553,1
4234,0.413847,0.396316,0.527156,0.462519,0.538427,0.414154,0.337976,0.450542,0.721152,1
4235,0.675117,0.549882,0.481326,0.385516,0.56109,0.291259,0.476786,0.496261,0.501838,1
4236,0.505447,0.611856,0.327759,0.404146,0.448833,0.27717,0.34468,0.483847,0.410743,0
4237,0.446686,0.515229,0.265178,0.530078,0.610597,0.367078,0.493147,0.656737,0.287475,0
4238,0.54378,0.569155,0.246351,0.637199,0.675168,0.424243,0.445007,0.537932,0.462728,0
4239,0.459224,0.458098,0.316491,0.556502,0.539857,0.353881,0.536874,0.600084,0.368352,0
4240,0.461873,0.621729,0.42495,0.674252,0.605561,0.487883,0.709891,0.415434,0.394016,1
4241,0.660533,0.236229,0.330139,0.588797,0.550699,0.486387,0.414885,0.445151,0.409576,0
4242,0.4582,0.591333,0.248122,0.519637,0.545088,0.23818,0.329366,0.488219,0.508742,0
4243,0.468437,0.519492,0.626958,0.492447,0.531546,0.467746,0.451879,0.473822,0.445531,1
4244,0.473165,0.58851,0.594569,0.755232,0.441598,0.237171,0.554349,0.540063,0.50603,1
4245,0.393254,0.483528,0.008781,0.595924,0.589859,0.487824,0.350482,0.546316,0.419461,0
4246,0.550653,0.590689,0.558347,0.415799,0.462479,0.448712,0.48204,0.662091,0.485073,1
4247,0.535497,0.453627,0.19873,0.739639,0.652085,0.507179,0.422026,0.487751,0.315942,0
4248,0.419793,0.545014,0.313362,0.658979,0.595927,0.42161,0.580218,0.6686,0.388958,0
4249,0.496614,0.667132,0.454086,0.492932,0.517683,0.433856,0.716195,0.402349,0.336665,1
4250,0.509598,0.572091,0.282503,0.566588,0.758665,0.234792,0.423479,0.657533,0.290695,0
4251,0.590165,0.516223,0.194281,0.609608,0.566314,0.259539,0.396268,0.525319,0.346637,0
4252,0.587473,0.530117,0.661097,0.437385,0.501252,0.628556,0.501347,0.44537,0.507141,1
4253,0.476797,0.629068,0.23604,0.648503,0.8941,0.466306,0.507571,0.551847,0.465965,0
4254,0.358984,0.331719,0.364542,0.676819,0.758831,0.327676,0.280976,0.597063,0.385797,0
4255,0.51064,0.574052,0.347522,0.588454,0.402982,0.568038,0.347381,0.708188,0.587306,1
4256,0.374385,0.420403,0.234799,0.619596,0.581699,0.397852,0.472388,0.649926,0.434529,0
4257,0.510993,0.553546,0.430711,0.534959,0.532663,0.266146,0.602787,0.461108,0.634258,1
4258,0.510381,0.596937,0.403442,0.44531,0.581699,0.531729,0.475219,0.587802,0.52039,1
4259,0.498882,0.470832,0.224185,0.505022,0.643159,0.283915,0.553991,0.577931,0.424071,0
4260,0.432857,0.806199,0.28534,0.279831,0.710212,0.51237,0.482029,0.665826,0.539633,0
4261,0.414371,0.39738,0.411544,0.618205,0.543044,0.581786,0.357999,0.501039,0.547025,1
4262,0.538999,0.594197,0.323207,0.591678,0.430982,0.5764,0.423781,0.438572,0.442658,0
4263,0.300908,0.333847,0.280624,0.612659,0.614319,0.383193,0.459884,0.476408,0.414956,0
4264,0.530466,0.48822,0.349559,0.50735,0.505932,0.436864,0.345581,0.569913,0.33585,0
4265,0.44705,0.612044,0.364966,0.488124,0.628854,0.403325,0.50319,0.49164,0.497895,0
4266,0.622849,0.505714,0.314544,0.573198,0.557535,0.229802,0.546001,0.279685,0.410991,0
4267,0.481382,0.316002,0.364488,0.589334,0.77376,0.38152,0.400517,0.457625,0.368043,0
4268,0.590399,0.712628,0.229517,0.524221,0.533326,0.527584,0.6123,0.479896,0.319999,0
4269,0.484804,0.490331,0.157955,0.496363,0.689002,0.580309,0.500353,0.279934,0.397746,0
4270,0.57113,0.50271,0.202599,0.418797,0.663998,0.674671,0.442499,0.493175,0.259175,0
4271,0.50242,0.508987,0.220607,0.518736,0.581699,0.281839,0.433792,0.546139,0.632108,0
4272,0.499579,0.395347,0.50625,0.460951,0.503865,0.49459,0.336314,0.482641,0.381029,1
4273,0.42292,0.396621,0.441388,0.475855,0.568671,0.293947,0.320998,0.364092,0.285799,1
4274,0.469952,0.599211,0.428334,0.546921,0.824813,0.505144,0.601603,0.195913,0.528077,1
4275,0.445177,0.454616,0.325008,0.593241,0.718516,0.369579,0.376409,0.46264,0.517441,0
4276,0.478579,0.485078,0.664839,0.405077,0.572736,0.640631,0.631174,0.550433,0.460888,1
4277,0.493278,0.559274,0.255874,0.466626,0.531704,0.345395,0.536053,0.499047,0.446071,0
4278,0.426035,0.600326,0.251401,0.620623,0.581699,0.569331,0.601236,0.631692,0.223898,0
4279,0.361724,0.511506,0.372744,0.546826,0.816942,0.539976,0.574535,0.617849,0.620251,1
4280,0.464789,0.469173,0.606243,0.343774,0.581699,0.44851,0.533822,0.666052,0.653941,1
4281,0.397505,0.442555,0.262369,0.496964,0.542615,0.358804,0.263591,0.719009,0.391503,0
4282,0.511764,0.518721,0.330819,0.520052,0.66197,0.374959,0.463967,0.328383,0.592591,0
4283,0.514651,0.552027,0.411384,0.611589,0.563996,0.498974,0.334334,0.395572,0.667491,1
4284,0.475009,0.493495,0.125908,0.626989,0.727516,0.339844,0.623344,0.5271,0.801275,0
4285,0.505771,0.520867,0.765786,0.599398,0.484706,0.655365,0.461853,0.539117,0.454867,1
4286,0.493849,0.627827,0.638079,0.679776,0.282054,0.362669,0.423835,0.507832,0.510003,1
4287,0.441183,0.586289,0.310261,0.629613,0.581699,0.417694,0.368226,0.487095,0.721549,0
4288,0.477156,0.545502,0.277922,0.549282,0.570849,0.257632,0.380936,0.350626,0.382636,0
4289,0.4673,0.467177,0.222345,0.602597,0.634999,0.3781,0.614419,0.53301,0.258427,0
4290,0.439162,0.580465,0.378632,0.647498,0.581699,0.328377,0.505887,0.533133,0.449805,0
4291,0.354428,0.470896,0.235656,0.6254,0.635855,0.462102,0.542066,0.621012,0.587692,0
4292,0.474959,0.541975,0.37997,0.483726,0.520378,0.461977,0.491448,0.533909,0.407242,1
4293,0.520513,0.518182,0.432056,0.535787,0.450909,0.335981,0.388327,0.52521,0.493131,1
4294,0.543459,0.639207,0.287951,0.565244,0.516789,0.448987,0.546135,0.380829,0.404157,0
4295,0.592316,0.63939,0.622371,0.54309,0.476866,0.443252,0.606521,0.623144,0.729441,1
4296,0.538658,0.616037,0.107607,0.640404,0.60319,0.366657,0.358187,0.540745,0.446004,0
4297,0.439729,0.447945,0.256556,0.523691,0.456583,0.331272,0.590606,0.603566,0.486677,0
4298,0.50045,0.462328,0.265068,0.597156,0.538563,0.328679,0.734448,0.63208,0.293536,0
4299,0.555051,0.545984,0.496787,0.586107,0.524276,0.231078,0.583494,0.483139,0.409331,1
4300,0.551223,0.655151,0.206181,0.384147,0.550592,0.344636,0.431162,0.511621,0.391829,0
4301,0.521586,0.625029,0.306492,0.553245,0.654001,0.313365,0.564829,0.455891,0.390261,0
4302,0.448548,0.581575,0.533927,0.532423,0.661037,0.56387,0.4107,0.417834,0.675039,1
4303,0.400372,0.45573,0.368108,0.523109,0.581699,0.595418,0.453789,0.611665,0.32317,0
4304,0.372342,0.446614,0.180002,0.503223,0.573309,0.306959,0.483947,0.542601,0.202383,0
4305,0.39938,0.440466,0.628893,0.60778,0.693245,0.467772,0.480601,0.471929,0.396564,1
4306,0.5965,0.639323,0.345952,0.454272,0.393808,0.430021,0.53157,0.408867,0.411533,0
4307,0.493511,0.582196,0.421542,0.616396,0.73238,0.524051,0.473602,0.271745,0.57327,1
4308,0.594167,0.760269,0.344403,0.517192,0.604052,0.615096,0.455491,0.588908,0.595425,1
4309,0.539682,0.626558,0.534633,0.51236,0.58017,0.306066,0.519609,0.555164,0.58677,1
4310,0.534275,0.623392,0.287469,0.448949,0.602462,0.286827,0.49773,0.48116,0.379613,0
4311,0.443458,0.407396,0.333767,0.506585,0.581699,0.506858,0.391609,0.644802,0.321559,0
4312,0.516758,0.661543,0.219671,0.415549,0.429241,0.362717,0.453316,0.444186,0.4055,0
4313,0.629501,0.652333,0.199708,0.665141,0.694115,0.604051,0.298499,0.574797,0.275909,0
4314,0.478407,0.479947,0.589451,0.522867,0.579932,0.331597,0.413576,0.542396,0.539622,1
4315,0.42312,0.629765,0.597535,0.681801,0.79896,0.381169,0.457217,0.663129,0.622838,1
4316,0.610411,0.413269,0.537752,0.609361,0.50246,0.258853,0.509933,0.431572,0.48477,1
4317,0.511265,0.499975,0.44412,0.496327,0.636961,0.41483,0.423113,0.658743,0.473182,1
4318,0.555757,0.578979,0.438882,0.458643,0.462141,0.582231,0.348242,0.450617,0.474091,1
4319,0.50698,0.596295,0.297251,0.480659,0.574062,0.368058,0.361141,0.550654,0.428031,0
4320,0.470123,0.551869,0.420327,0.678509,0.560797,0.589688,0.593501,0.477441,0.678888,1
4321,0.530302,0.609997,0.621137,0.52034,0.56559,0.170812,0.413152,0.566032,0.57667,1
4322,0.353538,0.464027,0.49318,0.47813,0.666691,0.419487,0.568344,0.558168,0.456593,1
4323,0.577115,0.517954,0.244117,0.371179,0.55746,0.393587,0.670648,0.597809,0.209489,0
4324,0.508456,0.423777,0.228204,0.551955,0.652156,0.527255,0.312069,0.697206,0.491261,0
4325,0.504136,0.352157,0.475791,0.504333,0.602844,0.428001,0.263584,0.651073,0.441436,1
4326,0.54239,0.58849,0.380612,0.426802,0.506368,0.493389,0.23348,0.32159,0.336515,0
4327,0.540713,0.485219,0.23282,0.505425,0.514202,0.240611,0.555486,0.542268,0.613797,0
4328,0.379491,0.530686,0.240215,0.711187,0.75344,0.469311,0.322199,0.455375,0.581313,0
4329,0.40349,0.542134,0.402313,0.373964,0.717011,0.241606,0.444021,0.422073,0.451423,0
4330,0.504943,0.507395,0.325379,0.436529,0.656379,0.56999,0.436654,0.510995,0.607857,0
4331,0.383246,0.41668,0.319191,0.622822,0.76628,0.339946,0.510656,0.539865,0.720633,0
4332,0.607252,0.526189,0.497853,0.353433,0.581699,0.199594,0.440811,0.566391,0.591247,1
4333,0.502481,0.547937,0.299189,0.430882,0.431867,0.397156,0.409136,0.552139,0.527921,0
4334,0.498469,0.683334,0.366366,0.522496,0.604578,0.334074,0.562853,0.391156,0.441018,0
4335,0.399632,0.477825,0.366646,0.478917,0.574026,0.443723,0.576112,0.720363,0.405491,0
4336,0.590869,0.592307,0.323923,0.526052,0.360576,0.533149,0.437576,0.601291,0.471624,0
4337,0.487049,0.627105,0.243397,0.539822,0.559456,0.439665,0.415086,0.471322,0.533275,0
4338,0.517066,0.45743,0.219652,0.678015,0.843448,0.591422,0.417947,0.788261,0.361127,0
4339,0.503056,0.629886,0.36312,0.621666,0.581699,0.487987,0.324815,0.611566,0.535958,0
4340,0.495247,0.581199,0.248383,0.552537,0.600708,0.422718,0.624635,0.525156,0.635004,0
4341,0.51987,0.640693,0.220032,0.374804,0.459855,0.364189,0.600464,0.472861,0.576722,0
4342,0.598624,0.562094,0.499226,0.507418,0.510946,0.21783,0.249367,0.513092,0.421288,1
4343,0.500644,0.553184,0.511188,0.586655,0.482029,0.424344,0.670175,0.532789,0.356447,1
4344,0.582086,0.527088,0.459885,0.452758,0.49372,0.610485,0.552321,0.599523,0.585454,1
4345,0.583403,0.698766,0.355434,0.602508,0.6119,0.348298,0.278951,0.539343,0.639338,0
4346,0.438237,0.56782,0.510487,0.355745,0.531585,0.464882,0.543116,0.527968,0.483433,1
4347,0.505771,0.437164,0.425058,0.55663,0.83214,0.337957,0.471383,0.567624,0.670174,1
4348,0.652051,0.639571,0.161949,0.529848,0.556334,0.683337,0.398671,0.635049,0.397338,0
4349,0.50775,0.520908,0.67147,0.473084,0.539163,0.299119,0.40477,0.544778,0.450283,1
4350,0.547277,0.559461,0.121666,0.478649,0.740606,0.473943,0.674689,0.487304,0.42624,0
4351,0.587472,0.608,0.210063,0.418411,0.452295,0.357672,0.621756,0.526711,0.543678,0
4352,0.443968,0.514478,0.423965,0.659193,0.575689,0.452708,0.479518,0.530297,0.308404,0
4353,0.438771,0.635748,0.261882,0.54166,0.594268,0.362308,0.222176,0.675777,0.574676,0
4354,0.423138,0.548345,0.310527,0.685312,0.649686,0.481004,0.302445,0.493091,0.474655,0
4355,0.488121,0.478925,0.225102,0.556497,0.640752,0.520363,0.45865,0.6118,0.531671,0
4356,0.533205,0.54819,0.573644,0.546456,0.545867,0.386261,0.618561,0.52621,0.528461,1
4357,0.492689,0.526874,0.363693,0.532883,0.568969,0.597872,0.389675,0.450888,0.693684,1
